"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-03-16T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",40.39,"provisorisch"
"2025-03-16T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-16T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",19.94,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.6,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.34,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",32.41,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.54,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.72,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",40.82,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-16T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10246.51,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",17.87,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",9.63,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",19.42,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",28.64,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.03,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.64,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",37.86,"provisorisch"
"2025-03-16T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-16T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.9,"provisorisch"
"2025-03-16T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.81,"provisorisch"
"2025-03-16T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.12,"provisorisch"
"2025-03-16T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",37.52,"provisorisch"
"2025-03-16T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",46.36,"provisorisch"
"2025-03-16T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.39,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.66,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.64,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",51.48,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.44,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.71,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",82.04,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-17T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.47,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",10.9,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",18.61,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.49,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.79,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.3,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",83.89,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-17T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8419.66,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",15.99,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",8.62,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",17.36,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",49.29,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.95,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.06,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",82.8,"provisorisch"
"2025-03-17T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-17T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.52,"provisorisch"
"2025-03-17T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.74,"provisorisch"
"2025-03-17T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.51,"provisorisch"
"2025-03-17T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.27,"provisorisch"
"2025-03-17T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",88.45,"provisorisch"
"2025-03-17T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.71,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.21,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.23,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",53.68,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.96,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.62,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",62.94,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-18T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",23.9,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",13.16,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",25.52,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",51.78,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",13,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.09,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.23,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-18T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12687.5,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.46,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.83,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.32,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",48.45,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.36,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",9.9,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",58.76,"provisorisch"
"2025-03-18T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-18T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.91,"provisorisch"
"2025-03-18T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.08,"provisorisch"
"2025-03-18T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.74,"provisorisch"
"2025-03-18T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",62.93,"provisorisch"
"2025-03-18T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.68,"provisorisch"
"2025-03-18T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",26.57,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",10.62,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",34.52,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",40.62,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.65,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.73,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",85.1,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-19T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",40.8,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",21.98,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",44.33,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",33.21,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.45,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.33,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",76.79,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-19T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18154.33,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",46.12,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",26.86,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",47.01,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",31.4,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.27,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.95,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",69.12,"provisorisch"
"2025-03-19T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-19T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.49,"provisorisch"
"2025-03-19T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.36,"provisorisch"
"2025-03-19T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",14.91,"provisorisch"
"2025-03-19T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",62.88,"provisorisch"
"2025-03-19T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",92.38,"provisorisch"
"2025-03-19T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",35.98,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.76,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",44.64,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",28.97,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.02,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",8.68,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",75.55,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-20T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",46.81,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",24.07,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",52.61,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",21.91,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",14.27,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.78,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.57,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",22130.1,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",52.65,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",30.61,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",53.76,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",22.88,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.06,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",9.04,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",65.52,"provisorisch"
"2025-03-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.49,"provisorisch"
"2025-03-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.93,"provisorisch"
"2025-03-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.74,"provisorisch"
"2025-03-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",69.4,"provisorisch"
"2025-03-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",94.31,"provisorisch"
"2025-03-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",27.62,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",10.41,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",36.87,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",32.05,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",24.29,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.78,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",59.06,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",46.67,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",25.96,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",49.44,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",23.68,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",22.04,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.36,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",58.74,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",24154.94,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.24,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.94,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",45.23,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",26.32,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.75,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.36,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",54.15,"provisorisch"
"2025-03-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.4,"provisorisch"
"2025-03-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.49,"provisorisch"
"2025-03-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.96,"provisorisch"
"2025-03-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",71.15,"provisorisch"
"2025-03-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",89.89,"provisorisch"
"2025-03-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.97,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.79,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",18.61,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",63.7,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.22,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.35,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",96.44,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-22T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",25.19,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.28,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",33.95,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",51.85,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.53,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.62,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",99.71,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-22T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15216.56,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",29.07,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.09,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.52,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",50.22,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.39,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.27,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",90.46,"provisorisch"
"2025-03-22T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-22T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.58,"provisorisch"
"2025-03-22T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.59,"provisorisch"
"2025-03-22T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.02,"provisorisch"
"2025-03-22T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",86.38,"provisorisch"
"2025-03-22T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",104.5,"provisorisch"
"2025-03-22T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",NA,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",NA,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.87,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.28,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.48,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",65.19,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",4.96,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.84,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",85.62,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-23T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",16.55,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.92,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",22.57,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60.98,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.79,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.18,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",86.95,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2025-03-23T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11622.95,"provisorisch"
"2025-03-23T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",15.71,"provisorisch"
"2025-03-23T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",5.73,"provisorisch"
"2025-03-23T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.26,"provisorisch"
"2025-03-23T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",60.57,"provisorisch"
